Conference,Year,Title,DOI,Abstract,AuthorNames-Deduped,Award
EuroVis,2014,"Sets of Globally Optimal Stream Surfaces for Flow Visualization",10.1111/cgf.12356,,Maik Schulze;Janick Martinez Esturo;Tobias Günther;Christian Rössl;Hans-Peter Seidel;Tino Weinkauf;Holger Theisel,
EuroVis,2014,"Opacity Optimization for Surfaces",10.1111/cgf.12357,,Tobias Günther;Maik Schulze;Janick Martinez Esturo;Christian Rössl;Holger Theisel,
EuroVis,2014,"Extracting Features from Time-Dependent Vector Fields Using Internal Reference Frames",10.1111/cgf.12358,,Harsh Bhatia;Valerio Pascucci;Robert M. Kirby;Peer-Timo Bremer,
EuroVis,2014,"Mandatory Critical Points of 2D Uncertain Scalar Fields",10.1111/cgf.12359,,David Günther;Joseph Salmon;Julien Tierny,
EuroVis,2014,"Extended Branch Decomposition Graphs: Structural Comparison of Scalar Data",10.1111/cgf.12360,,Himangshu Saikia;Hans-Peter Seidel;Tino Weinkauf,
EuroVis,2014,"Stability of Dissipation Elements: A Case Study in Combustion",10.1111/cgf.12361,,Attila Gyulassy;Peer-Timo Bremer;Ray W. Grout;Hemanth Kolla;Jacqueline Chen;Valerio Pascucci,
EuroVis,2014,"Parallel Irradiance Caching for Interactive Monte-Carlo Direct Volume Rendering",10.1111/cgf.12362,,Rostislav Khlebnikov;Philip Voglreiter;Markus Steinberger;Bernhard Kainz;Dieter Schmalstieg,
EuroVis,2014,"RBF Volume Ray Casting on Multicore and Manycore CPUs",10.1111/cgf.12363,,Aaron Knoll;Ingo Wald;Paul A. Navrátil;Anne Bowen;Khairi Reda;Michael E. Papka;Kelly P. Gaither,
EuroVis,2014,"Towards an Unbiased Comparison of CC, BCC, and FCC Lattices in Terms of Prealiasing",10.1111/cgf.12364,,Viktor Vad;Balázs Csébfalvi;Peter Rautek;M. Eduard Gröller,
EuroVis,2014,"InSpectr: Multi-Modal Exploration, Visualization, and Analysis of Spectral Data",10.1111/cgf.12365,,Artem Amirkhanov;Bernhard Fröhler;Johann Kastner;M. Eduard Gröller;Christoph Heinzl,
EuroVis,2014,"Distortion-Guided Structure-Driven Interactive Exploration of High-Dimensional Data",10.1111/cgf.12366,,Shusen Liu 0001;Bei Wang 0001;Peer-Timo Bremer;Valerio Pascucci,
EuroVis,2014,"Volumetric Data Reduction in a Compressed Sensing Framework",10.1111/cgf.12367,,Xie Xu;Elham Sakhaee;Alireza Entezari,
EuroVis,2014,"4D MRI Flow Coupled to Physics-Based Fluid Simulation for Blood-Flow Visualization",10.1111/cgf.12368,,Niels H. L. C. de Hoon;Roy van Pelt;Andrei C. Jalba;Anna Vilanova,
EuroVis,2014,"Comparative Blood Flow Visualization for Cerebral Aneurysm Treatment Assessment",10.1111/cgf.12369,,Roy van Pelt;Rocco Gasteiger;Kai Lawonn;Monique Meuschke;Bernhard Preim,
EuroVis,2014,"Illustrative Visualization of Molecular Reactions using Omniscient Intelligence and Passive Agents",10.1111/cgf.12370,,Mathieu Le Muzic;Július Parulek;Anne-Kristin Stavrum;Ivan Viola,
EuroVis,2014,"GuideME: Slice-guided Semiautomatic Multivariate Exploration of Volumes",10.1111/cgf.12371,,Liang Zhou;Charles D. Hansen,
EuroVis,2014,"Visualization of Medicine Prescription Behavior",10.1111/cgf.12372,,Paul van der Corput;Johan Arends;Jarke J. van Wijk,
EuroVis,2014,"Visualizing Validation of Protein Surface Classifiers",10.1111/cgf.12373,,Alper Sarikaya;Danielle Albers;Jake Mitchell;Michael Gleicher,
EuroVis,2014,"Line Integral Convolution for Real-Time Illustration of Molecular Surface Shape and Salient Regions",10.1111/cgf.12374,,Kai Lawonn;Michael Krone;Thomas Ertl;Bernhard Preim,
EuroVis,2014,"Comparative Visualization of Molecular Surfaces Using Deformable Models",10.1111/cgf.12375,,Katrin Scharnowski;Michael Krone;Guido Reina;Tobias Kulschewski;Jürgen Pleiss;Thomas Ertl,
EuroVis,2014,"Comparative Exploration of Document Collections: a Visual Analytics Approach",10.1111/cgf.12376,,Daniela Oelke;Hendrik Strobelt;Christian Rohrdantz;Iryna Gurevych;Oliver Deussen,
EuroVis,2014,"Networks of Names: Visual Exploration and Semi-Automatic Tagging of Social Networks from Newspaper Articles",10.1111/cgf.12377,,Artjom Kochtchi;Tatiana von Landesberger;Chris Biemann,
EuroVis,2014,"ConVis: A Visual Text Analytic System for Exploring Blog Conversations",10.1111/cgf.12378,,Enamul Hoque;Giuseppe Carenini,
EuroVis,2014,"Methods for Compensating Contrast Effects in Information Visualization",10.1111/cgf.12379,,Sebastian Mittelstädt;Andreas Stoffel;Daniel A. Keim,
EuroVis,2014,"Visual Multiplexing",10.1111/cgf.12380,,Min Chen 0001;Simon J. Walton;Kai Berger;Jeyarajan Thiyagalingam;Brian Duffy;Hui Fang 0003;Cameron Holloway;Anne E. Trefethen,
EuroVis,2014,"A Gaze-enabled Graph Visualization to Improve Graph Reading Tasks",10.1111/cgf.12381,,Mershack Okoe;Sayeed Safayet Alam;Radu Jianu,
EuroVis,2014,"Visualizing Proximity-Based Spatiotemporal Behavior of Museum Visitors using Tangram Diagrams",10.1111/cgf.12382,,Joel Lanir;Peter Bak;Tsvi Kuflik,
EuroVis,2014,"Metro Transit-Centric Visualization for City Tour Planning",10.1111/cgf.12383,,Pio Claudio;Sung-Eui Yoon,
EuroVis,2014,"Many Plans: Multidimensional Ensembles for Visual Decision Support in Flood Management",10.1111/cgf.12384,,Jürgen Waser;Artem Konev;Bernhard Sadransky;Zsolt Horváth;Hrvoje Ribicic;Robert Carnecky;P. Kluding;Benjamin Schindler,
EuroVis,2014,"Visual-interactive Exploration of Interesting Multivariate Relations in Mixed Research Data Sets",10.1111/cgf.12385,,Jürgen Bernard;Martin Steiger;Sven Widmer;Hendrik Lücke-Tieke;Thorsten May;Jörn Kohlhammer,
EuroVis,2014,"Visualizing Multidimensional Data with Glyph SPLOMs",10.1111/cgf.12386,,A. Yates;Amy Webb;Michael F. Sharpnack;H. Chamberlin;Kun Huang 0001;Raghu Machiraju,
EuroVis,2014,"Glyphs for Exploring Crowd-sourced Subjective Survey Classification",10.1111/cgf.12387,,Alexander Kachkaev;Jo Wood;Jason Dykes,
EuroVis,2014,"Sparse Representation and Visualization for Direct Numerical Simulation of Premixed Combustion",10.1111/cgf.12388,,Timo Oster;Dirk J. Lehmann;Gordon Fru;Holger Theisel;Dominique Thévenin,
EuroVis,2014,"LoVis: Local Pattern Visualization for Model Refinement",10.1111/cgf.12389,,Kaiyu Zhao;Matthew O. Ward;Elke A. Rundensteiner;Huong Ngo Higgins,
EuroVis,2014,"SimilarityExplorer: A Visual Inter-Comparison Tool for Multifaceted Climate Data",10.1111/cgf.12390,,Jorge Poco;Aritra Dasgupta;Yaxing Wei;William W. Hargrove;Christopher R. Schwalm;Robert B. Cook;Enrico Bertini;Cláudio T. Silva,
EuroVis,2014,"Lyra: An Interactive Visualization Design Environment",10.1111/cgf.12391,,Arvind Satyanarayan;Jeffrey Heer,
EuroVis,2014,"Authoring Narrative Visualizations with Ellipsis",10.1111/cgf.12392,,Arvind Satyanarayan;Jeffrey Heer,
EuroVis,2014,"Evaluating the Impact of User Characteristics and Different Layouts on an Interactive Visualization for Decision Making",10.1111/cgf.12393,,Cristina Conati;Giuseppe Carenini;Enamul Hoque;Ben Steichen;Dereck Toker,
EuroVis,2014,"Semi-Automatic Editing of Graphs with Customized Layouts",10.1111/cgf.12394,,Stefan Gladisch;Heidrun Schumann;M. Ernst;Georg Füllen;Christian Tominski,
EuroVis,2014,"Papilio: Visualizing Android Application Permissions",10.1111/cgf.12395,,M. Hosseinkhani Loorak;Philip W. L. Fong;Sheelagh Carpendale,
EuroVis,2014,"Visual Analysis of Time-Series Similarities for Anomaly Detection in Sensor Networks",10.1111/cgf.12396,,Martin Steiger;Jürgen Bernard;Sebastian Mittelstädt;Hendrik Lücke-Tieke;Daniel A. Keim;Thorsten May;Jörn Kohlhammer,
EuroVis,2014,"Visual Analysis of Sets of Heterogeneous Matrices Using Projection-Based Distance Functions and Semantic Zoom",10.1111/cgf.12397,,Michael Behrisch 0001;James Davey;Fabian Fischer 0001;Olivier Thonnard;Tobias Schreck;Daniel A. Keim;Jörn Kohlhammer,
EuroVis,2013,"Evaluating Isosurfaces with Level-set-based Information Maps",10.1111/cgf.12087,,Tzu-Hsuan Wei;Teng-Yok Lee;Han-Wei Shen,
EuroVis,2013,"Constructing Isosurfaces with Sharp Edges and Corners using Cube Merging",10.1111/cgf.12088,,Arindam Bhattacharya;Rephael Wenger,
EuroVis,2013,"Progressive High-Quality Response Surfaces for Visually Guided Sensitivity Analysis",10.1111/cgf.12089,,Ismail Demir;Rüdiger Westermann,
EuroVis,2013,"Evolutionary Visual Exploration: Evaluation With Expert Users",10.1111/cgf.12090,,Nadia Boukhelifa;Waldo Cancino Ticona;Anastasia Bezerianos;Evelyne Lutton,
EuroVis,2013,"EvalBench: A Software Library for Visualization Evaluation",10.1111/cgf.12091,,Wolfgang Aigner;Stephan Hoffmann;Alexander Rind,
EuroVis,2013,"Evaluation of Attention-Guiding Video Visualization",10.1111/cgf.12092,,Kuno Kurzhals;Markus Höferlin;Daniel Weiskopf,
EuroVis,2013,"Visual Analysis of Set Relations in a Graph",10.1111/cgf.12093,,Panpan Xu;Fan Du;Nan Cao;Conglei Shi;Hong Zhou 0004;Huamin Qu,
EuroVis,2013,"Maximum Entropy Summary Trees",10.1111/cgf.12094,,Howard J. Karloff;Kenneth E. Shirley,
EuroVis,2013,"VisRuption: Intuitive and Efficient Visualization of Temporal Airline Disruption Data",10.1111/cgf.12095,,Paul Rosenthal;Linda Pfeiffer;Nicholas Hugo Müller;Peter Ohler,
EuroVis,2013,"An Interactive Analysis and Exploration Tool for Epigenomic Data",10.1111/cgf.12096,,Hamid Younesy;Cydney B. Nielsen;Torsten Möller;Olivia Alder;Rebecca Cullum;Matthew C. Lorincz;Mohammad M. Karimi;Steven J. M. Jones,
EuroVis,2013,"Towards High-dimensional Data Analysis in Air Quality Research",10.1111/cgf.12097,,Daniel Engel;Mathias Hummel;F. Hoepel;Keith Bein;Anthony S. Wexler;Christoph Garth;Bernd Hamann;Hans Hagen,
EuroVis,2013,"Complexity Plots",10.1111/cgf.12098,,Jeyarajan Thiyagalingam;Simon J. Walton;Brian Duffy;Anne E. Trefethen;Min Chen 0001,
EuroVis,2013,"HiFiVE: A Hilbert Space Embedding of Fiber Variability Estimates for Uncertainty Modeling and Visualization",10.1111/cgf.12099,,Thomas Schultz 0001;Lara Schlaffke;Bernhard Schölkopf;Tobias Schmidt-Wilcke,
EuroVis,2013,"Nonparametric Models for Uncertainty Visualization",10.1111/cgf.12100,,Kai Pöthkow;Hans-Christian Hege,
EuroVis,2013,"Visualizing Large-scale Parallel Communication Traces Using a Particle Animation Technique",10.1111/cgf.12101,,Carmen Sigovan;Chris Muelder;Kwan-Liu Ma,
EuroVis,2013,"TAMRESH - Tensor Approximation Multiresolution Hierarchy for Interactive Volume Visualization",10.1111/cgf.12102,,Susanne K. Suter;Maxim Makhynia;Renato Pajarola,
EuroVis,2013,"A Visual Approach to Investigating Shared and Global Memory Behavior of CUDA Kernels",10.1111/cgf.12103,,Paul Rosen 0001,
EuroVis,2013,"Gestaltlines",10.1111/cgf.12104,,Ulrik Brandes;Bobo Nick;Brigitte Rockstroh;Astrid Steffen,
EuroVis,2013,"Scale-Stack Bar Charts",10.1111/cgf.12105,,Marcel Hlawatsch;Filip Sadlo;Michael Burch;Daniel Weiskopf,
EuroVis,2013,"Small Multiples, Large Singles: A New Approach for Visual Data Exploration",10.1111/cgf.12106,,Stef van den Elzen;Jarke J. van Wijk,
EuroVis,2013,"Vector Field k-Means: Clustering Trajectories by Fitting Multiple Vector Fields",10.1111/cgf.12107,,Nivan Ferreira;James T. Klosowski;Carlos Eduardo Scheidegger;Cláudio T. Silva,
EuroVis,2013,"Mass-Dependent Integral Curves in Unsteady Vector Fields",10.1111/cgf.12108,,Tobias Günther;Alexander Kuhn;Benjamin Kutz;Holger Theisel,
EuroVis,2013,"Visualizing Robustness of Critical Points for 2D Time-Varying Vector Fields",10.1111/cgf.12109,,Bei Wang 0001;Paul Rosen 0001;Primoz Skraba;Harsh Bhatia;Valerio Pascucci,
EuroVis,2013,"Vessel Visualization using Curvicircular Feature Aggregation",10.1111/cgf.12110,,Gabriel Mistelbauer;Anca Morar;Andrej Varchola;Rüdiger Schernthaner;Ivan Baclija;Arnold Köchl;Armin Kanitsar;Stefan Bruckner;M. Eduard Gröller,
EuroVis,2013,"Comparative Visualization of Tracer Uptake in In Vivo Small Animal PET/CT Imaging of the Carotid Arteries",10.1111/cgf.12111,,Stefan Diepenbrock;Sven Hermann;Michael Schäfers 0001;Michael Kuhlmann;Klaus H. Hinrichs,
EuroVis,2013,"AmniVis - A System for Qualitative Exploration of Near-Wall Hemodynamics in Cerebral Aneurysms",10.1111/cgf.12112,,Mathias Neugebauer;Kai Lawonn;Oliver Beuing;Philipp Berg;Gábor Janiga;Bernhard Preim,
EuroVis,2013,"Spatially Efficient Design of Annotated Metro Maps",10.1111/cgf.12113,,Hsiang-Yun Wu;Shigeo Takahashi;Daichi Hirono;Masatoshi Arikawa;Chun-Cheng Lin;Hsu-Chun Yen,
EuroVis,2013,"Visualizing Interchange Patterns in Massive Movement Data",10.1111/cgf.12114,,Wei Zeng 0004;Chi-Wing Fu;Stefan Müller Arisona;Huamin Qu,
EuroVis,2013,"AOI Rivers for Visualizing Dynamic Eye Gaze Frequencies",10.1111/cgf.12115,,Michael Burch;Andreas Kull;Daniel Weiskopf,
EuroVis,2013,"User-driven Feature Space Transformation",10.1111/cgf.12116,,Gladys M. H. Mamani;Francisco M. Fatore;Luis Gustavo Nonato;Fernando Vieira Paulovich,
EuroVis,2013,"Continuous Representation of Projected Attribute Spaces of Multifields over Any Spatial Sampling",10.1111/cgf.12117,,Vladimir Molchanov;Alexey Fofonov;Lars Linsen,
EuroVis,2013,"Visualizing Motional Correlations in Molecular Dynamics using Geometric Deformations",10.1111/cgf.12118,,Matthew Fioravante;Adam Shook;Ian Thorpe;Penny Rheingans,
EuroVis,2013,"Streamlines for Illustrative Real-Time Rendering",10.1111/cgf.12119,,Kai Lawonn;Tobias Mönch;Bernhard Preim,
EuroVis,2013,"Interactive Extraction and Tracking of Biomolecular Surface Features",10.1111/cgf.12120,,Michael Krone;Guido Reina;Christoph Schulz 0001;Tobias Kulschewski;Jürgen Pleiss;Thomas Ertl,
EuroVis,2013,"Towards Multifield Scalar Topology Based on Pareto Optimality",10.1111/cgf.12121,,Lars Huettenberger;Christian Heine 0002;Hamish A. Carr;Gerik Scheuermann;Christoph Garth,
EuroVis,2013,"dPSO-Vis: Topology-based Visualization of Discrete Particle Swarm Optimization",10.1111/cgf.12122,,Sebastian Volke;Martin Middendorf;Mario Hlawitschka;Jens Kasten;Dirk Zeckzer;Gerik Scheuermann,
EuroVis,2013,"A primal/dual representation for discrete Morse complexes on tetrahedral meshes",10.1111/cgf.12123,,Kenneth Weiss 0001;Federico Iuricich;Riccardo Fellegara;Leila De Floriani,
EuroVis,2013,"Fingerprint Matrices: Uncovering the dynamics of social networks in prose literature",10.1111/cgf.12124,,Daniela Oelke;Dimitrios Kokkinakis;Daniel A. Keim,
EuroVis,2013,"Rule-based Visual Mappings - with a Case Study on Poetry Visualization",10.1111/cgf.12125,,Alfie Abdul-Rahman;Julie Lein;Katherine Coles;Eamonn Maguire;Miriah D. Meyer;Martin Wynne;Chris R. Johnson 0001;Anne E. Trefethen;Min Chen 0001,
EuroVis,2013,"Augmenting Visualization with Natural Language Translation of Interaction: A Usability Study",10.1111/cgf.12126,,Maryam Nafari;Chris E. Weaver,
EuroVis,2013,"Selecting Semantically-Resonant Colors for Data Visualization",10.1111/cgf.12127,,Sharon Lin;Julie Fortuna;Chinmay Kulkarni 0001;Maureen C. Stone;Jeffrey Heer,
EuroVis,2013,"An Information-Theoretic Observation Channel for Volume Visualization",10.1111/cgf.12128,,Roger Bramon;Marc Ruiz 0002;Anton Bardera;Imma Boada;Miquel Feixas;Mateu Sbert,
EuroVis,2013,"imMens: Real-time Visual Querying of Big Data",10.1111/cgf.12129,,Zhicheng Liu;Biye Jiang;Jeffrey Heer,
EuroVis,2013,"Visual Explanation of the Complexity in Julia Sets",10.1111/cgf.12130,,Okke Schrijvers;Jarke J. van Wijk,
EuroVis,2013,"ExPlates: Spatializing Interactive Analysis to Scaffold Visual Exploration",10.1111/cgf.12131,,Waqas Javed;Niklas Elmqvist,
EuroVis,2013,"TrajectoryLenses - A Set-based Filtering and Exploration Technique for Long-term Trajectory Data",10.1111/cgf.12132,,Robert Krüger;Dennis Thom;Michael Wörner 0001;Harald Bosch;Thomas Ertl,
EuroVis,2013,"ViviSection: Skeleton-based Volume Editing",10.1111/cgf.12133,,Alexey Karimov;Gabriel Mistelbauer;Johanna Schmidt;Peter Mindek;Elisabeth Schmidt;Timur Sharipov;Stefan Bruckner;M. Eduard Gröller,
EuroVis,2013,"Synthetic Brainbows",10.1111/cgf.12134,,Yong Wan;Hideo Otsuna;Charles D. Hansen,
EuroVis,2013,"Interactive Ray Casting of Geodesic Grids",10.1111/cgf.12135,,Jinrong Xie;Hongfeng Yu 0001;Kwan-Liu Ma,
EuroVis,2012,"Computing Voronoi Treemaps: Faster, Simpler, and Resolution-independent",10.1111/j.1467-8659.2012.03078.x,,Arlind Nocaj;Ulrik Brandes,
EuroVis,2012,"Graph Bundling by Kernel Density Estimation",10.1111/j.1467-8659.2012.03079.x,,Christophe Hurter;Ozan Ersoy;Alexandru C. Telea,
EuroVis,2012,"Kelp Diagrams: Point Set Membership Visualization",10.1111/j.1467-8659.2012.03080.x,,Kasper Dinkla;Marc J. van Kreveld;Bettina Speckmann;Michel A. Westenberg,
EuroVis,2012,"Interactive Visualization of Generalized Virtual 3D City Models using Level-of-Abstraction Transitions",10.1111/j.1467-8659.2012.03081.x,,Amir Semmo;Matthias Trapp 0001;Jan Eric Kyprianidis;Jürgen Döllner,
EuroVis,2012,"Multi-layer illustrative dense flow visualization",10.1111/j.1467-8659.2012.03082.x,,Robert Carnecky;Benjamin Schindler;Raphael Fuchs;Ronald Peikert,
EuroVis,2012,"Illustrative Membrane Clipping",10.1111/j.1467-8659.2012.03083.x,,Åsmund Birkeland;Stefan Bruckner;Andrea Brambilla;Ivan Viola,
EuroVis,2012,"Scalable Detection of Spatiotemporal Encounters in Historical Movement Data",10.1111/j.1467-8659.2012.03084.x,,Peter Bak;Mattias Marder;Sivan Harary;Avi Yaeli;Harold J. Ship,
EuroVis,2012,"Travel-Route-Centered Metro Map Layout and Annotation",10.1111/j.1467-8659.2012.03085.x,,Hsiang-Yun Wu;Shigeo Takahashi;Chun-Cheng Lin;Hsu-Chun Yen,
EuroVis,2012,"The World's Languages Explorer: Visual Analysis of Language Features in Genealogical and Areal Contexts",10.1111/j.1467-8659.2012.03086.x,,Christian Rohrdantz;Michael Hund;Thomas Mayer 0001;Bernhard Wälchli;Daniel A. Keim,
EuroVis,2012,"A Quantized Boundary Representation of 2D Flows",10.1111/j.1467-8659.2012.03087.x,,Joshua A. Levine;Shreeraj Jadhav;Harsh Bhatia;Valerio Pascucci;Peer-Timo Bremer,
EuroVis,2012,"Magnetic Flux Topology of 2D Point Dipoles",10.1111/j.1467-8659.2012.03088.x,,Sven Bachthaler;Filip Sadlo;Rudolf Weeber;Sofia Kantorovich;Christian Holm;Daniel Weiskopf,
EuroVis,2012,"Parallel Computation of 3D Morse-Smale Complexes",10.1111/j.1467-8659.2012.03089.x,,Nithin Shivashankar;Vijay Natarajan,
EuroVis,2012,"Drawing Large Graphs by Low-Rank Stress Majorization",10.1111/j.1467-8659.2012.03090.x,,Marc Khoury;Yifan Hu 0001;Shankar Krishnan;Carlos Eduardo Scheidegger,
EuroVis,2012,"Using Signposts for Navigation in Large Graphs",10.1111/j.1467-8659.2012.03091.x,,Thorsten May;Martin Steiger;James Davey;Jörn Kohlhammer,
EuroVis,2012,"Comparative Evaluation of an Interactive Time-Series Visualization that Combines Quantitative Data with Qualitative Abstractions",10.1111/j.1467-8659.2012.03092.x,,Wolfgang Aigner;Alexander Rind;Stephan Hoffmann,
EuroVis,2012,"A Qualitative Study on the Exploration of Temporal Changes in Flow Maps with Animation and Small-Multiples",10.1111/j.1467-8659.2012.03093.x,,Ilya Boyandin;Enrico Bertini;Denis Lalanne,
EuroVis,2012,"Conceptualizing Visual Uncertainty in Parallel Coordinates",10.1111/j.1467-8659.2012.03094.x,,Aritra Dasgupta;Min Chen 0001;Robert Kosara,
EuroVis,2012,"Visualization of Global Correlation Structures in Uncertain 2D Scalar Fields",10.1111/j.1467-8659.2012.03095.x,,Tobias Pfaffelmoser;Rüdiger Westermann,
EuroVis,2012,"Vortex Analysis in Uncertain Vector Fields",10.1111/j.1467-8659.2012.03096.x,,Mathias Otto;Holger Theisel,
EuroVis,2012,"Probabilistic Local Features in Uncertain Vector Fields with Spatial Correlation",10.1111/j.1467-8659.2012.03097.x,,Christoph Petz;Kai Pöthkow;Hans-Christian Hege,
EuroVis,2012,"Reliable Adaptive Modelling of Vascular Structures with Non-Circular Cross-Sections",10.1111/j.1467-8659.2012.03098.x,,Jan Kretschmer;Thomas Beck 0001;Christian Tietjen;Bernhard Preim;Marc Stamminger,
EuroVis,2012,"Visualization of 4D Blood-Flow Fields by Spatiotemporal Hierarchical Clustering",10.1111/j.1467-8659.2012.03099.x,,Roy van Pelt;S. S. A. M. Jacobs;Bart M. ter Haar Romeny;Anna Vilanova,
EuroVis,2012,"Employing 2D Projections for Fast Visual Exploration of Large Fiber Tracking Data",10.1111/j.1467-8659.2012.03100.x,,Jorge Poco;Danilo Medeiros Eler;Fernando Vieira Paulovich;Rosane Minghim,
EuroVis,2012,"Biopsy Planner - Visual Analysis for Needle Pathway Planning in Deep Seated Brain Tumor Biopsy",10.1111/j.1467-8659.2012.03101.x,,Paul-Corneliu Herghelegiu;Vasile-Ion Manta;Radu Perin;Stefan Bruckner;M. Eduard Gröller,
EuroVis,2012,"Automatic Stream Surface Seeding: A Feature Centered Approach",10.1111/j.1467-8659.2012.03102.x,,Matt Edmunds;Robert S. Laramee;Rami Malki;Ian Masters;Nick Croft;Guoning Chen;Eugene Zhang,
EuroVis,2012,"Visualization of Advection-Diffusion in Unsteady Fluid Flow",10.1111/j.1467-8659.2012.03103.x,,Grzegorz Karol Karch;Filip Sadlo;Daniel Weiskopf;Claus-Dieter Munz;Thomas Ertl,
EuroVis,2012,"Nearly Recurrent Components in 3D Piecewise Constant Vector Fields",10.1111/j.1467-8659.2012.03104.x,,Andrzej Szymczak;Nicholas Brunhart-Lupo,
EuroVis,2012,"Interface Exchange as an Indicator for Eddy Heat Transport",10.1111/j.1467-8659.2012.03105.x,,Sean Williams;Mark R. Petersen;Matthew Hecht;Mathew Maltrud;John Patchett;James P. Ahrens;Bernd Hamann,
EuroVis,2012,"Rolled-out Wordles: A Heuristic Method for Overlap Removal of 2D Data Representatives",10.1111/j.1467-8659.2012.03106.x,,Hendrik Strobelt;Marc Spicker;Andreas Stoffel;Daniel A. Keim;Oliver Deussen,
EuroVis,2012,"Semantic Wordification of Document Collections",10.1111/j.1467-8659.2012.03107.x,,Fernando Vieira Paulovich;Franklina Maria Bragion Toledo;Guilherme P. Telles;Rosane Minghim;Luis Gustavo Nonato,
EuroVis,2012,"iVisClustering: An Interactive Visual Document Clustering via Topic Modeling",10.1111/j.1467-8659.2012.03108.x,,Hanseung Lee;Jaeyeon Kihm;Jaegul Choo;John T. Stasko;Haesun Park,
EuroVis,2012,"Document Thumbnails with Variable Text Scaling",10.1111/j.1467-8659.2012.03109.x,,Andreas Stoffel;Hendrik Strobelt;Oliver Deussen;Daniel A. Keim,
EuroVis,2012,"StratomeX: Visual Analysis of Large-Scale Heterogeneous Genomics Data for Cancer Subtype Characterization",10.1111/j.1467-8659.2012.03110.x,,Alexander Lex;Marc Streit;Hans-Jörg Schulz;Christian Partl;Dieter Schmalstieg;Peter J. Park;Nils Gehlenborg,
EuroVis,2012,"Porosity Maps - Interactive Exploration and Visual Analysis of Porosity in Carbon Fiber Reinforced Polymers",10.1111/j.1467-8659.2012.03111.x,,Andreas Reh;B. Plank;Johann Kastner;M. Eduard Gröller;Christoph Heinzl,
EuroVis,2012,"Comparative Visual Analysis of 2D Function Ensembles",10.1111/j.1467-8659.2012.03112.x,,Harald Piringer;Stephan Pajer;Wolfgang Berger;H. Teichmann,
EuroVis,2012,"Perception of Animated Node-Link Diagrams for Dynamic Graphs",10.1111/j.1467-8659.2012.03113.x,,Sohaib Ghani;Niklas Elmqvist;Ji Soo Yi,
EuroVis,2012,"Visualizing Motion Data in Virtual Reality: Understanding the Roles of Animation, Interaction, and Static Presentation",10.1111/j.1467-8659.2012.03114.x,,Dane M. Coffey;Fedor Korsakov;Marcus Ewert;Haleh Hagh-Shenas;Lauren Thorson;Arin M. Ellingson;David J. Nuckley;Daniel F. Keefe,
EuroVis,2012,"A Design Study of Direct-Touch Interaction for Exploratory 3D Scientific Visualization",10.1111/j.1467-8659.2012.03115.x,,Tijmen R. Klein;Florimond Guéniat;Luc Pastur;Frédéric Vernier;Tobias Isenberg 0001,
EuroVis,2012,"Vismon: Facilitating Analysis of Trade-Offs, Uncertainty, and Sensitivity In Fisheries Management Decision Making",10.1111/j.1467-8659.2012.03116.x,,Maryam Booshehrian;Torsten Möller;Randall M. Peterman;Tamara Munzner,
EuroVis,2012,"MarketAnalyzer: An Interactive Visual Analytics System for Analyzing Competitive Advantage Using Point of Sale Data",10.1111/j.1467-8659.2012.03117.x,,Sungahn Ko;Ross Maciejewski;Yun Jang;David S. Ebert,
EuroVis,2012,"MatchPad: Interactive Glyph-Based Visualization for Real-Time Sports Performance Analysis",10.1111/j.1467-8659.2012.03118.x,,Philip A. Legg;David H. S. Chung;Matthew L. Parry;Mark W. Jones;R. Long;Iwan W. Griffiths;Min Chen 0001,
EuroVis,2012,"PORGY: A Visual Graph Rewriting Environment for Complex Systems",10.1111/j.1467-8659.2012.03119.x,,Bruno Pinaud;Guy Melançon;Jonathan Dubois,
EuroVis,2012,"I-SI: Scalable Architecture for Analyzing Latent Topical-Level Information From Social Media Data",10.1111/j.1467-8659.2012.03120.x,,Xiaoyu Wang 0001;Wenwen Dou;Zhiqiang Ma 0004;J. Villalobos;Yang Chen;Thomas Kraft;William Ribarsky,
EuroVis,2012,"ConnectedCharts: Explicit Visualization of Relationships between Data Graphics",10.1111/j.1467-8659.2012.03121.x,,Christophe Viau;Michael J. McGuffin,
EuroVis,2012,"Automating Transfer Function Design with Valley Cell-Based Clustering of 2D Density Plots",10.1111/j.1467-8659.2012.03122.x,,Yunhai Wang;Jian Zhang 0070;Dirk J. Lehmann;Holger Theisel;Xuebin Chi,
EuroVis,2012,"Importance Driven Automatic Color Design for Direct Volume Rendering",10.1111/j.1467-8659.2012.03123.x,,Lei Wang 0024;Arie E. Kaufman,
EuroVis,2012,"COVRA: A compression-domain output-sensitive volume rendering architecture based on a sparse representation of voxel blocks",10.1111/j.1467-8659.2012.03124.x,,Enrico Gobbetti;José Antonio Iglesias Guitián;Fabio Marton,
EuroVis,2012,"Interactive Rendering of Materials and Biological Structures on Atomic and Nanoscopic Scale",10.1111/j.1467-8659.2012.03128.x,,Norbert Lindow;Daniel Baum;Hans-Christian Hege,
EuroVis,2012,"A Taxonomy of Visual Cluster Separation Factors",10.1111/j.1467-8659.2012.03125.x,,Michael Sedlmair;A. Tatu;Tamara Munzner;Melanie Tory,
