Conference,Year,Title,DOI,Abstract,AuthorNames-Deduped,Award,Accessible,Early
EuroVis,2006,Natural Visualizations,10.2312/VisSym/EuroVis06/043-050,"This paper demonstrates the prevalence of a shared characteristic between visualizations and images of nature. We have analyzed visualization competitions and user studies of visualizations and found that the more preferred, better performing visualizations exhibit more natural characteristics. Due to our brain being wired to perceive natural images [SO01], testing a visualization for properties similar to those of natural images can help show how well our brain is capable of absorbing the data. In turn, a metric that finds a visualization's similarity to a natural image may help determine the effectiveness of that visualization. We have found that the results of comparing the sizes and distribution of the objects in a visualization with those of natural standards strongly correlate to one's preference of that visualization.",Steve Haroz;Kwan-Liu Ma,,,
EuroVis,2006,Combining Extended Table Lens and Treemap Techniques for Visualizing Tabular Data,10.2312/VisSym/EuroVis06/051-058,"We present a framework for visualizing large tabular data that combines two views: the table view and the treemap view. The table view extends the known table lens as follows: We cluster related elements to reduce subsampling artifacts and achieve table size independent rendering time; we use multiple-column sorting to create scenariospecific data hierarchies on the fly; and we use shaded cushions to show data structure and variation. Hierarchies built in the table view are shown in a customizable treemap view. One can choose both layout and rendering by a few clicks, effectively creating visual scenarios on-the-fly. We illustrate our framework on real-life stock data.",Alexandru C. Telea,,,
EuroVis,2006,PhylloTrees: Phyllotactic Patterns for Tree Layout,10.2312/VisSym/EuroVis06/059-066,"Motivations for drawing hierarchical structures are probably as diverse as datasets to visualize. This ubiquity of tree structures has lead to a manifold of tree layout algorithms and tree visualization systems. While many tree layouts exist, increasingly massive data sets, expanding computational power, and still relatively limited display space make tree layout algorithms a topic of ongoing interest. We explore the use of nature's phyllotactic patterns to inform the layout of hierarchical data. These naturally occurring patterns provide a non-overlapping, optimal packing when the total number of nodes is not known a priori. We present PhylloTrees, a family of expandable tree layouts based on these patterns.",Petra Neumann 0001;Sheelagh Carpendale;Anand Agarawala,,,
EuroVis,2006,Evaluating the Effectiveness of Tree Visualization Systems for Knowledge Discovery,10.2312/VisSym/EuroVis06/067-074,"User studies, evaluations, and comparisons of tree visualization systems have so far focused on questions that can readily be answered by simple, automated queries without needing visualization. Studies are lacking on the actual use of tree visualization in discovering intrinsic, hidden, non-trivial and potentially valuable knowledge. We have thus formulated a set of tree exploration tasks not previously considered and have performed user studies and analysis to determine how visualization helps users to perform these tasks. In our study, we evaluated three systems: RINGS (a node-link representation), Treemap (a containment representation), and Windows Explorer. Our findings suggest a few ways that tree visualization helps users to perceive different aspects of hierarchical structured information. We then explain how these visual representations are able to trigger human perception to make these discoveries.",Yue Wang;Soon Tee Teoh;Kwan-Liu Ma,,,
EuroVis,2006,Robust Surface Detection for Variance Comparison and Dimensional Measurement,10.2312/VisSym/EuroVis06/075-082,"This paper describes a robust method for creating surface models from volume datasets with distorted density values due to artefacts and noise. Application scenario for the presented work is variance comparison and dimensional measurement of homogeneous industrial components in industrial high resolution 3D computed tomography (3D-CT). We propose a pipeline which uses common 3D image processing filters for pre-processing and segmentation of 3D-CT datasets in order to create the surface model. In particular, a pre-filtering step reduces noise and artefacts without blurring edges in the dataset. A watershed filter is applied on the gradient information of the smoothed data to create a binary dataset. Finally the surface model is constructed, using constrained elastic-surface nets to generate a smooth but feature preserving mesh of a binary volume. The major contribution of this paper is the development of the specific processing pipeline for homogeneous industrial components to handle large resolution data of industrial CT scanners. The pipeline is crucial for the following visual inspection of deviations.",Christoph Heinzl;R. Klingesberger;Johann Kastner;M. Eduard Gröller,,,
EuroVis,2006,Efficient Surface Reconstruction from Noisy Data using Regularized Membrane Potentials,10.2312/VisSym/EuroVis06/083-090,,Andrei C. Jalba;Jos B. T. M. Roerdink,,,
EuroVis,2006,Terrain Rendering using Spherical Clipmaps,10.2312/VisSym/EuroVis06/091-098,We describe a terrain rendering algorithm for spherical terrains based on clipmaps. It leverages the high geometry throughput of current GPU to render large static triangle sets. The vertices are displaced by a height map texture. Our main contribution is mapping of texture coordinates to calculate the height map sample position based on the static vertex offset and the variable view position.,Malte Clasen;Hans-Christian Hege,,,
EuroVis,2006,Direct Isosurface Extraction from Scattered Volume Data,10.2312/VisSym/EuroVis06/099-106,"Isosurface extraction is a standard visualization method for scalar volume data and has been subject to research for decades. Nevertheless, to our knowledge, no isosurface extraction method exists that directly extracts surfaces from scattered volume data without 3D mesh generation or reconstruction over a structured grid. We propose a method based on spatial domain partitioning using a kd-tree and an indexing scheme for efficient neighbor search. Our approach consists of a geometry extraction and a rendering step. The geometry extraction step computes points on the isosurface by linearly interpolating between neighboring pairs of samples. The neighbor information is retrieved by partitioning the 3D domain into cells using a kd-tree. The cells are merely described by their index and bitwise index operations allow for a fast determination of potential neighbors. We use an angle criterion to select appropriate neighbors from the small set of candidates. The output of the geometry step is a point cloud representation of the isosurface. The final rendering step uses point-based rendering techniques to visualize the point cloud.

Our direct isosurface extraction algorithm for scattered volume data produces results of quality close to the results from standard isosurface extraction algorithms for gridded volume data (like marching cubes). In comparison to 3D mesh generation algorithms (like Delaunay tetrahedrization), our algorithm is about one order of magnitude faster for the examples used in this paper.",Paul Rosenthal;Lars Linsen,,,
EuroVis,2006,Knowledge-Based Out-of-Core Algorithms for Data Management in Visualization,10.2312/VisSym/EuroVis06/107-114,"Data management is the very first issue in handling very large datasets. Many existing out-of-core algorithms used in visualization are closely coupled with application-specific logic. This paper presents two knowledgebased out-of-core prefetching algorithms that do not use hard-coded rendering-related logic. They acquire the knowledge of the access history and patterns dynamically, and adapt their prefetching strategies accordingly. We have compared the algorithms with a demand-based algorithm, as well as a more domain-specific out-of-core algorithm. We carried out our evaluation in conjunction with an example application where rendering multiple point sets in a volume scene graph put a great strain on the rendering algorithm in terms of memory management. Our results have shown that the knowledge-based approach offers a better cache-hit to disk-access trade-off. This work demonstrates that it is possible to build an out-of-core prefetching algorithm without depending on rendering-related application-specific logic. The knowledge based approach has the advantage of being generic, efficient, flexible and self-adaptive.",David Chisnall;Min Chen 0001;Charles D. Hansen,,,
EuroVis,2006,Volume Composition Using Eye Tracking Data,10.2312/VisSym/EuroVis06/115-122,"This paper presents a method to automate rendering parameter selection, simplifying tedious user interaction and improving the usability of visualization systems. Our approach acquires regions-of-interest for a dataset with an eye tracker and simple user interaction. Based on this importance information, we then automatically compute reasonable rendering parameters using a set of heuristic rules adapted from visualization experience and psychophysics experiments. While the parameter selections for a specific visualization task are subjective, our approach provides good starting results that can be refined by the user. Our system improves the interactivity of a visualization system by significantly reducing the necessary parameter selection and providing good initial rendering parameters for newly acquired datasets of similar types.",Aidong Lu;Ross Maciejewski;David S. Ebert,,,
EuroVis,2006,Enhancing Slice-based Visualizations of Medical Volume Data,10.2312/VisSym/EuroVis06/123-130,"Slice-based visualizations of CT and MRI data are frequently used for diagnosis, intervention planning and intraoperative navigation since they allow a precise analysis and localization. We present new techniques to enhance the visualization of cross sectional medical image data. Our work is focussed on intervention planning and intraoperative navigation. We address the following problems of slice-based visualization in these areas: the lack of a graphical overview on the positions of anatomic structures, the localization of a target structure and the display of safety zones around pathologic structures. To improve the overview, we introduce LIFTCHARTs, attached as vertical bars to a slice-based visualization. For localizing target structures, we introduce halos. These techniques restrict the occlusion of the original data to a minimum and avoid any modification of the original data. To demonstrate the usability of these visualization techniques, we show two application scenarios in which the techniques come into operation.",Christian Tietjen;Björn Meyer;Stefan Schlechtweg;Bernhard Preim;Ilka Hertel;Gero Strauß,,,
EuroVis,2006,Integrated Visualization of Morphologic and Perfusion Data for the Analysis of Coronary Artery Disease,10.2312/VisSym/EuroVis06/131-138,"We present static and dynamic techniques to visualize perfusion data and to relate perfusion data to morphologic image data. In particular, we describe the integrated analysis of MRI myocardial perfusion data with CT coronary angiographies depicting the morphology. We refined the Bull's-Eye Plot, a wide-spread and accepted analysis tool in cardiac diagnosis, to show aggregated information of perfusion data at rest and under stress. The correlation between regions of the myocard with reduced perfusion and 3d renditions of the coronary vessels can be explored within a synchronized visualization of both. With our research, we attempt to improve the diagnosis of early stage coronary artery disease.",Steffen Oeltze;Anja Kuß;Frank Grothues;Anja Hennemuth;Bernhard Preim,,,
EuroVis,2006,Path Line Oriented Topology for Periodic 2D Time-Dependent Vector Fields,10.2312/VisSym/EuroVis06/139-146,"This paper presents an approach to extracting a path line oriented topological segmentation for periodic 2D timedependent vector fields. Topological methods aiming in capturing the asymptotic behavior of path lines rarely exist because path lines are usually only defined over a fixed time-interval, making statements about their asymptotic behavior impossible. For the data class of periodic vector fields, this restriction does not apply any more. Our approach detects critical path lines as well as basins from which the path lines converge to the critical ones. We demonstrate our approach on a number of test data sets.",Kuangyu Shi;Holger Theisel;Tino Weinkauf;Helwig Hauser;Hans-Christian Hege;Hans-Peter Seidel,,,
EuroVis,2006,Segmentation of Flow Fields using Pattern Matching,10.2312/VisSym/EuroVis06/147-154,"Due to the amount of data nowadays, automatic detection, classification and visualization of features is necessary for a thorough inspection of flow data sets. Pattern matching using vector valued templates has already been applied successfully for the detection of features. In this paper, the approach is extended to automatically compute feature based segmentations of flow data sets. Different problems of the segmentation like the influence of thresholds, overlapping features, and classification errors are discussed. Visualizations of the segmentation display important structures of the flow and highlight the interesting features. The segmentation algorithm presented in this paper is applicable to 2D and 3D vector fields as well as to time-dependent data.",Julia Ebling;Gerik Scheuermann,,,
EuroVis,2006,Texture Advection on Stream Surfaces: A Novel Hybrid Visualization Applied to CFD Simulation Results,10.2312/VisSym/EuroVis06/155-162,"Stream surfaces are a classic flow visualization technique used to portray the characteristics of vector fields, and texture advection research has made rapid advances in recent years. We present a novel hybrid visualization of texture advection on stream surfaces. This approach conveys properties of the vector field that stream surfaces alone cannot. We apply the visualization technique to various patterns of flow from CFD data important to automotive engine simulation including two patterns of in-cylinder flow (swirl and tumble motion) as well as flow through a cooling jacket. In addition, we explore multiple vector fields defined at the stream surface such as velocity, vorticity, and pressure gradient. The results of our investigation highlight both the strengths and limitations of the hybrid stream surface-texture advection visualization technique and offer new insight to engineers exploring and analyzing their simulations.",Robert S. Laramee;Christoph Garth;Jürgen Schneider;Helwig Hauser,,,
EuroVis,2006,Structure-accentuating Dense Flow Visualization,10.2312/VisSym/EuroVis06/163-170,"Vector field visualization approaches can broadly be categorized into approaches that directly visualize local or integrated flow and approaches that analyze the topological structure and visualize extracted features. Our goal was to come up with a method that falls into the first category, yet reveals structural information. We have developed a dense flow visualization method that shows the overall flow behavior while accentuating structural information without performing a topological analysis. Our method is based on a geometry-based flow integration step and a texture-based visual exploration step. The flow integration step generates a density field, which is written into a texture. The density field is generated by tracing particles under the influence of the underlying vector field. When using a quasi-random seeding strategy for initialization, the resulting density is high in attracting regions and low in repelling regions. Density is measured by the number of particles per region accumulated over time. We generate one density field using forward and one using backward propagation. The density fields are explored using texture-based rendering techniques. We generate the two output images separately and blend the results, which allows us to distinguish between inflow and outflow regions. We obtained dense flow visualizations that display the overall flow behavior, emphasize critical and separating regions, and indicate flow direction in the neighborhood of these regions. We have test our method for isolated first-order singularities and real data sets.",Sung W. Park;Hongfeng Yu 0001;Ingrid Hotz;Oliver Kreylos;Lars Linsen;Bernd Hamann,,,
EuroVis,2006,Simultaneous Classification of Time-Varying Volume Data Based on the Time Histogram,10.2312/VisSym/EuroVis06/171-178,"An important challenge in the application of direct volume rendering to time-varying data is the specification of transfer functions for all time steps. Very little research has been devoted to this problem, however. To address this issue we propose an approach which allows simultaneous classification of the entire time series. We explore options for transfer function specification that are based, either directly or indirectly, on the time histogram. Furthermore, we consider how to effectively provide feedback for interactive classification by exploring options for simultaneous rendering of the time series, again based on the time histogram. Finally, we apply this approach to several large time-varying data sets where we show that the important features at all times are captured with about the same effort it takes to classify one time step using conventional classification.",Hiroshi Akiba;Nathaniel Fout;Kwan-Liu Ma,,,
EuroVis,2006,Affiliation Dynamics with an Application to Movie-Actor Biographies,10.2312/VisSym/EuroVis06/179-186,"We propose a visualization approach for dynamic affiliation networks in which events are characterized by a set of descriptors. It uses a radial ripple metaphor to display the passing of time and conveys relations among the different constituents through appropriate layout. Our method is particularly suitable when assuming an egocentric perspective, and we illustrate it on movie-actor biographies.",Ulrik Brandes;Martin Hoefer 0001;Christian Pich 0001,,,
EuroVis,2006,CVSgrab: Mining the History of Large Software Projects,10.2312/VisSym/EuroVis06/187-194,"Many software projects use Software Configuration Management systems to support their development process. Such systems accumulate in time large amounts of information useful for process accounting and auditing. We study how software developers can get insight in this information in order to understand the project context and the product artifacts. To this end, we propose several new techniques for visual mining of project evolution. Central to our approach is a file-based evolution visualization, where each project is shown as a set of horizontal stripes depicting files along the time axis. We propose several mechanisms for interactively building layouts in this display, and for correlating the evolution with the results of various software metrics. We demonstrate the usefulness of our approach on real- life data sets.",Lucian Voinea;Alexandru C. Telea,,,
EuroVis,2006,A Spectral Visualization System for Analyzing Financial Time Series Data,10.2312/VisSym/EuroVis06/195-202,"Visual data analysis of time related data sets has attracted much research interest recently, and a number of sophisticated visualization methods have been proposed in the past. In financial analysis, however, the most important and most common visualization techniques for time series data is the traditional line- or bar chart. Although these are intuitive and make it easy to spot the effect of key events on a asset's price, and its return over a given period of time, price charts do not allow the easy perception of relative movements in terms of growth rates, which is the key feature of any price-related time series.

This paper presents a novel Growth Matrix visualization technique for analyzing assets. It extends the ability of existing chart techniques by not only visualizing asset return rates over fixed time frames, but over the full spectrum of all subintervals present in a given time frame, in a single view. At the same time, the technique allows a comparison of subinterval return rates among groups of even a few hundreds of assets. This provides a powerful way for analyzing financial data, since it allows the identification of strong and weak periods of assets as compared to global market characteristics, and thus allows a more encompassing visual classification into ""good"" and ""poor"" performers than existing chart techniques. We illustrate the technique by real-world examples showing the abilities of the new approach, and its high relevance for financial analysis tasks.",Daniel A. Keim;Tilo Nietzschmann;Norman Schelwies;Jörn Schneidewind;Tobias Schreck;Hartmut Ziegler,,,
EuroVis,2006,PointCloudXplore: Visual Analysis of 3D Gene Expression Data Using Physical Views and Parallel Coordinates,10.2312/VisSym/EuroVis06/203-210,"To allow a more rigorous understanding of animal gene regulatory networks, the Berkeley Drosophila Transcription Network Project (BDTNP) has developed a suite of methods that support quantitative, computational analysis of three-dimensional (3D) gene expression patterns with cellular resolution in early Drosophila embryos. Here we report the first components of a visualization tool, PointCloudXplore, that allows the relationships between different gene's expression to be analyzed using the BDTNP's datasets.

PointCloudXplore uses the established visualization techniques of multiple views, brushing, and linking to support the analysis of high-dimensional datasets that describe many genes' expression. Each of the views in PointCloud- Xplore shows a different gene expression data property. Brushing is used to select and emphasize data associated with defined subsets of embryo cells within a view. Linking is used to show in additional views the expression data for a group of cells that have first been highlighted as a brush in a single view, allowing further data subset properties to be determined. In PointCloudXplore, physical views of the data are linked to parallel coordinates. Physical views show the spatial relationships between different genes' expression patterns within the embryo. Parallel coordinates, on the other hand, show only some features of each gene's expression, but allow simultaneous analysis of data for many more genes than would be possible in a physical view. We have developed several extensions to standard parallel coordinates to facilitate brushing the visualization of 3D gene expression data.",Oliver Rübel;Gunther H. Weber;Soile V. E. Keränen;Charless C. Fowlkes;Cris L. Luengo Hendriks;Lisa Simirenko;Nameeta Y. Shah;Michael B. Eisen;Mark D. Biggin;Hans Hagen;Damir Sudar;Jitendra Malik;David W. Knowles;Bernd Hamann,,,
EuroVis,2006,D2VR: High-Quality Volume Rendering of Projection-based Volumetric Data,10.2312/VisSym/EuroVis06/211-218,"Volume rendering techniques are conventionally classified as either direct or indirect methods. Indirect methods require to transform the initial volumetric model into an intermediate geometrical model in order to efficiently visualize it. In contrast, direct volume rendering (DVR) methods can directly process the volumetric data. Modern CT scanners usually provide data as a set of samples on a rectilinear grid, which is computed from the measured projections by discrete tomographic reconstruction. Therefore the rectilinear grid can already be considered as an intermediate volume representation. In this paper we introduce direct direct volume rendering (D2VR). D2VR does not require a rectilinear grid, since it is based on an immediate processing of the measured projections. Arbitrary samples for ray casting are reconstructed from the projections by using the Filtered Back-Projection algorithm. Our method removes a lossy resampling step from the classical volume rendering pipeline. It provides much higher accuracy than traditional grid-based resampling techniques do. Furthermore we also present a novel high-quality gradient estimation scheme, which is also based on the Filtered Back-Projection algorithm.",Peter Rautek;Balázs Csébfalvi;Sören Grimm;Stefan Bruckner;M. Eduard Gröller,,,
EuroVis,2006,Integrating Dynamic Deformations into Interactive Volume Visualization,10.2312/VisSym/EuroVis06/219-226,"Non-linear geometric deformation (or warping) is a useful tool for working with volumes. Unfortunately, the computational expense of performing the resampling needed to implement volume deformation has precluded its use in interactive applications. In this paper, we show how non-linear deformations can be integrated into interactive volume visualization allowing for dynamic deformations to be used along with interactive viewing, exploration, and manipulation tools. We describe how hardware assisted volume rendering can be adapted to resample volume deformations, leveraging programmable shaders to compute deformations and the local coordinate transformations required for shading effects. We describe how volume interaction techniques, such as ray picking and plane slicing, can be used in concert with our deformation methods. Our methods extend to simultaneous display of multiple volumes enabling comparisons. We demonstrate dynamic volume deformation at interactive rates on commodity hardware for interactive deformation control, animated deformations, and volume widgets.",Tom Brunet;K. Evan Nowak;Michael Gleicher,,,
EuroVis,2006,The alpha -histogram: Using Spatial Coherence to Enhance Histograms and Transfer Function Design,10.2312/VisSym/EuroVis06/227-234,"The high complexity of Transfer Function (TF) design is a major obstacle to widespread routine use of Direct Volume Rendering, particularly in the case of medical imaging. Both manual and automatic TF design schemes would benefit greatly from a fast and simple method for detection of tissue value ranges. To this end, we introduce the a-histogram, an enhancement that amplifies ranges corresponding to spatially coherent materials. The properties of the a-histogram have been explored for synthetic data sets and then successfully used to detect vessels in 20 Magnetic Resonance angiographies, proving the potential of this approach as a fast and simple technique for histogram enhancement in general and for TF construction in particular.",Claes Lundström;Anders Ynnerman;Patric Ljung;Anders Persson;Hans Knutsson,,,
EuroVis,2006,Fast Ray Traversal of Tetrahedral and Hexahedral Meshes for Direct Volume Rendering,10.2312/VisSym/EuroVis06/235-242,"The importance of high-performance rendering of unstructured or curvilinear data sets has increased significantly, mainly due to its use in scientific simulations such as computational fluid dynamics and finite element computations. However, the unstructured nature of these data sets lead to rather slow implementations for ray tracing. The approaches discussed in this paper are fast and scalable towards realtime ray tracing applications.

We evaluate new algorithms for rendering tetrahedral and hexahedral meshes. In each algorithm, the first cell along a ray is found using common realtime ray tracing techniques. For traversing subsequent cells within the volume, Plucker coordinates as well as ray-bilinear patch intersection tests are used. Since the volume is rendered directly, all algorithms are applicable for isosurface rendering, maximum-intensity projection, and emissionabsorption models.",Gerd Marmitt;Philipp Slusallek,,,
EuroVis,2006,Automating Transfer Function Design for Volume Rendering Using Hierarchical Clustering of Material Boundaries,10.2312/VisSym/EuroVis06/243-250,"Transfer function design plays a crucial role in direct volume rendering. Furthermore, it has a major influence on the efficiency of the visualization process. We have developed a framework that facilitates the semi-automatic design of transfer functions. Similarly to other approaches we generate clusters in the transfer function domain. We created a real-time interaction with a hierarchy of clusters. This interaction effectively substitutes cumbersome settings of clustering thresholds. Our framework is also able to easily combine different clustering criteria.

We have developed two similarity measures for clustering of material boundaries. One is based on the similarity of the boundaries in the transfer function domain and the other on their spatial relation. We use the LH space as the transfer function domain. This space facilitates the clustering of material boundaries. We demonstrate our approach on several examples.",Petr Sereda;Anna Vilanova;Frans A. Gerritsen,,,
EuroVis,2006,Improving the Quality of Multi-resolution Volume Rendering,10.2312/VisSym/EuroVis06/251-258,We propose a novel method to improve the quality of multi-resolution visualizations. We reduce aliasing artifacts by approximating the data distribution with a Gaussian basis function at each level of detail for more accurate rendering at coarser levels of detail. We then show an efficient implementation of our novel Gaussian based approximation scheme and show its superiority using numerical tests and compelling renderings.,Hamid Younesy;Torsten Möller;Hamish A. Carr,,,
EuroVis,2006,Multiresolution Interblock Interpolation in Direct Volume Rendering,10.2312/VisSym/EuroVis06/259-266,"We present a direct interblock interpolation technique that enables direct volume rendering of blocked, multiresolution volumes. The proposed method smoothly interpolates between blocks of arbitrary block-wise level-of-detail (LOD) without sample replication or padding. This permits extreme changes in resolution across block boundaries and removes the interblock dependency for the LOD creation process. In addition the full data reduction from the LOD selection can be maintained throughout the rendering pipeline. Our rendering pipeline employs a flat block subdivision followed by a transfer function based adaptive LOD scheme. We demonstrate the effectiveness of our method by rendering volumes of the order of gigabytes using consumer graphics cards on desktop PC systems.",Patric Ljung;Claes Lundström;Anders Ynnerman,,,
EuroVis,2006,A Granular Three Dimensional Multiresolution Transform,10.2312/VisSym/EuroVis06/267-274,"We propose a three dimensional multi-resolution scheme to represent volumetric data in resolutions which are powers of two, resolving the rigidity of the commonly used separable Cartesian multi-resolution schemes in 3D that only allow for change of resolution by a power of eight. Through in-depth comparisons with the counterpart resampling solutions on the Cartesian lattice, we demonstrate the superiority of our subsampling scheme. We derive and document the Fourier domain analysis of this representation. Using such an analysis one can obtain ideal and discrete multidimensional filters for this multi-resolution scheme.",Alireza Entezari;Tai Meng;Steven Bergner;Torsten Möller,,,
EuroVis,2006,Lossless Geometry Compression for Steady-State and Time-Varying Irregular Grids,10.2312/VisSym/EuroVis06/275-282,"In this paper we investigate the problem of lossless geometry compression of irregular-grid volume data represented as a tetrahedral mesh. We propose a novel lossless compression technique that effectively predicts, models, and encodes geometry data for both steady-state (i.e., with only a single time step) and time-varying datasets. Our geometry coder is truly lossless and also does not need any connectivity information. Moreover, it can be easily integrated with a class of the best existing connectivity compression techniques for tetrahedral meshes with a small amount of overhead information. We present experimental results which show that our technique achieves superior compression ratios, with reasonable encoding times and fast (linear) decoding times.",Dan Chen;Yi-Jen Chiang;Nasir D. Memon;Xiaolin Wu 0001,,,
EuroVis,2006,An Interactive Visualization System for Quantifying Coral Structures,10.2312/VisSym/EuroVis06/283-290,"Determining the shape of coral structures is an essential step for coral biologists to classify and compare corals. Currently, coral biologists analyze shape by performing manual measurements on photographs of coral colonies. In this paper we describe an interactive visualization system for measuring coral shapes in a robust and quantitative way. The input of the system is a CT scan of the coral, and the output consists of statistical distributions of various morphological properties. The approach is to first extract a skeleton from the CT scan, and then to perform measurements on the skeleton graph. Interactive visualization is necessary, since various features of the coral prevent the system from being fully automatic.",Krzysztof Jakub Kruszynski;Robert van Liere;Jaap A. Kaandorp,,,
EuroVis,2006,Visualizing the Phonon Map,10.2312/VisSym/EuroVis06/291-298,"In this work we present several visualization approaches for analyzing acoustic behavior inside a room. Our methods are based on the results of the phonon tracing algorithm. For a simulated phonon map we examine the influence of the room surfaces on the wave fronts during their propagation from the sound source. Our visualization is based on individual phonon and surface representations as well as scattered data interpolation. Additionally, an observation of acoustic behavior at different positions inside the room using colored and deformed spheres is possible.",Eduard Deines;Frank Michel 0001;Martin Bertram 0001;Hans Hagen;Gregory M. Nielson,,,
EuroVis,2006,A Case Study: Visualizing Material Point Method Data,10.2312/VisSym/EuroVis06/299-306,The Material Point Method is used for complex simulation of solid materials represented using many individual particles. Visualizing such data using existing polygonal or volumetric methods does not accurately encapsulate both the particle and macroscopic properties of the data. In this case study we present various methods used to visualize the particle data as spheres and explain and evaluate two methods of augmenting the visualization using silhouette edges and advanced illumination such as ambient occlusion. We also present informal feedback received from the application scientists who use these methods in their workflow.,James Bigler;James Guilkey;Christiaan P. Gribble;Charles D. Hansen;Steven G. Parker,,,
EuroVis,2006,Enhanced Visualizations of Thermographic Data in Process Industry,10.2312/VisSym/EuroVis06/307-314,"In this paper, we describe an improved method for visualization of thermographic data in the paper and pulp process industry. We present an application that allows process operators to freely choose how absolute temperatures and time varying changes of thermographic scans should be mapped to colors and/or 3D shapes. Of the possible combinations, we selected two different forms of 3D visualizations and an existing conventional 2D map visualization. We then evaluated these visualization forms with regard to their effectiveness in experimental field studies. The field tests were carried out to measure the operators' performance in early detection of insulation damages on lime kilns. The results we obtained from the study show that the two new forms of 3D visualization lead to a reduction of the detection times by about two-thirds and one-third, respectively, when compared to the conventional 2D map representation. Since lime kiln monitoring is based on the rather generic method of continuous thermographic imaging, we suggest that these results also hold for the control and surveillance of other processes.",Stefan Seipel;Ann-Kristin Forsberg;Daniel Wesslén,,,
EuroVis,2006,Perspective Isosurface and Direct Volume Rendering for Virtual Endoscopy Applications,10.2312/VisSym/EuroVis06/315-322,"Virtual endoscopy has proven to be a very powerful tool in endoscopic surgery. However, most virtual endoscopy systems are restricted to rendering isosurfaces or require segmentation in order to visualize additional objects behind occluding tissue. This paper presents a system for real-time perspective direct volume and isosurface rendering, which allows to simultaneously visualize both the interesting tissue and everything that is behind. Large volume data can be viewed seamlessly from inside or outside the volume without any pre-computation or segmentation. Our system uses a novel ray-casting pipeline for GPUs that has been optimized for the requirements of virtual endoscopy and also allows easy incorporation of auxiliary geometry, e.g., for displaying parts of the endoscopic device, pointers, or grid lines for orientation purposes. We present three main applications of this system and the underlying ray-casting algorithm. Although our ray-casting approach is of general applicability, we have specifically applied it to virtual colonoscopy, virtual angioscopy, and virtual pituitary surgery.",Henning Scharsach;Markus Hadwiger;André Neubauer 0002;Stefan Wolfsberger;Katja Bühler,,,
EuroVis,2006,Data Reconstruction and Visualization Techniques for Forensic Pathology,10.2312/VisSym/EuroVis06/323-330,"Forensic pathology is largely concerned with the determination of the cause and manner of deaths after accidents, or other circumstances in criminal investigations. A major task in that process is the documentation of surface injuries, which is traditionally done by drawing sketches, photography, or more recently by photogrammetry to generate a three-dimensional digital lesion cartography of the body surface.

In this paper, we describe a semi-automatic processing pipeline how data from 3D photogrammetry is combined and used to generate a visual surface representation of accident victims. In that course, a number of steps are performed to provide a high-quality interactive, point-based visualization of the acquired data, which can be used in a more routine way than previous forensic surface methods.",Alexander Ehlert;Zein Salah;Dirk Bartz,,,
EuroVis,2006,3D Soft Segmentation and Visualization of Medical Data Based on Nonlinear Diffusion and Distance Functions,10.2312/VisSym/EuroVis06/331-338,"Visualization of medical 3D data is a complex problem, since the raw data is often unsuitable for standard techniques like Direct Volume Rendering. Some kind of pre-treatment is necessary, usually segmentation of the structures of interest, which in turn is a difficult task. Most segmentation techniques yield a model without indicating any uncertainty. Visualization then can be misleading, especially if the original data is of poor contrast.

We address this dilemma proposing a geometric approach based on distance on image manifolds and an alternative approach based on nonlinear diffusion. An effective algorithm solving Hamilton-Jacobi equations allows for computing a distance function for 2D and 3D manifolds at interactive rates. An efficient implementation of a semi-implicit operator splitting scheme accomplishes interactivity for the diffusion-based strategy. We establish a model which incorporates local information about its reliability and can be visualized with standard techniques. When interpreting the result of the segmentation in a diagnostic setting, this information is of utmost importance.",Bernhard Petersch;O. Serrano-Serrano;Dieter Hönigmann,,,
EuroVis,2006,Application-Oriented Extensions of Profile Flags,10.2312/VisSym/EuroVis06/339-346,"A glaucoma treating composition and method of treating glaucoma by administering the glaucoma treating composition to a patient are provided. The glaucoma treating composition comprises a carbostyril derivative, or acid addition salt thereof, having an intraocular pressure reducing activity in combination with an ophthalmically acceptable carrier, the barbostyril derivative being represented by the formula: wherein R1 and R2 are each lower alkyl, and the carbon-to-carbon bond between the 3-position and the 4-position of the carbostyril skeleton is a single bond or double bond.",Matej Mlejnek;Pierre Ermes;Anna Vilanova;Rob van der Rijt;Harrie van den Bosch;Frans A. Gerritsen;M. Eduard Gröller,,,
EuroVis,2006,Real-Time Super Resolution Contextual Close-up of Clinical Volumetric Data,10.2312/VisSym/EuroVis06/347-354,"We present an illustrative visualization system for real-time and high quality rendering of clinical volumetric medical data. Our technique is inspired by a medical illustration technique for depicting contextual close-up views of selected regions of interest where internal anatomical features are rendered in high detail. Our method integrates four important components: decimation of original volume for interactivity, B-spline subdivision for super-resolution rendering, fast gradient quantization technique for feature extraction and GPU fragment shaders for gradient dependent rendering and transfer functions. Examples with clinical CT and MRI data demonstrate the capabilities of our system.",T. Taerum;Mario Costa Sousa;Faramarz F. Samavati;S. Chan;Joseph Ross Mitchell,,,
EuroVis,2005,Dynamically Modelling Interaction,10.2312/VisSym/EuroVis05/009-011,"Technological advances are increasing the use of dynamic or changing displays, in many forms of interface. The increasing amount of information held on the Internet and in private government and commercial databases also requires more innovative approaches to retrieval and browsing than existing text-based search engines can provide.",Jon May,,,
